REDE;NR_LATITUDE_LOJA;NR_LONGITUDE_LOJA;ID_LOJA_LEGADO;TIPO_LOJA;FL_ANALISE_MADURAS
DROGASMIL;-22,953336400000001;-43,189324499999998;10741;CONCORRENTES;0
DROGASMIL;-22,954166699999998;-43,192762100000003;10742;CONCORRENTES;0
DROGASMIL;-22,801358199999999;-43,371690299999997;10743;CONCORRENTES;0
DROGASMIL;-22,9168;-43,2499;10744;CONCORRENTES;0
DROGASMIL;-23,0179;-43,4649;10745;CONCORRENTES;0
DROGASMIL;-22,9019;-43,5568;10746;CONCORRENTES;0
PAGUE MENOS;-22,813736599999999;-42,390510499999998;10747;CONCORRENTES;0
PAGUE MENOS;-22,879622000000001;-42,01829;10748;CONCORRENTES;0
PAGUE MENOS;-21,758148800000001;-41,336278;10749;CONCORRENTES;0
PAGUE MENOS;-21,757047;-41,305197;10750;CONCORRENTES;0
PAGUE MENOS;-21,759889999999999;-41,326234999999997;10751;CONCORRENTES;0
PAGUE MENOS;-21,764243000000004;-41,313710999999998;10752;CONCORRENTES;0
PAGUE MENOS;-22,763376900000001;-42,901899200000003;10753;CONCORRENTES;0
PAGUE MENOS;-21,2017405;-41,888575000000003;10754;CONCORRENTES;0
PAGUE MENOS;-22,361843000000004;-41,818649000000001;10755;CONCORRENTES;0
PAGUE MENOS;-22,811442;-43,415872999999998;10756;CONCORRENTES;0
PAGUE MENOS;-22,919277999999998;-43,048743999999999;10757;CONCORRENTES;0
PAGUE MENOS;-22,902218999999999;-43,111657000000001;10758;CONCORRENTES;0
PAGUE MENOS;-22,759454999999999;-43,452311999999999;10759;CONCORRENTES;0
PAGUE MENOS;-22,510777000000001;-43,186622;10760;CONCORRENTES;0
PAGUE MENOS;-22,507646999999999;-43,170743999999999;10761;CONCORRENTES;0
PAGUE MENOS;-22,507392800000002;-41,927081999999999;10762;CONCORRENTES;0
PAGUE MENOS;-22,504588999999999;-41,925096000000003;10763;CONCORRENTES;0
PAGUE MENOS;-23,0127762787879;-43,458769742424202;10764;CONCORRENTES;0
PAGUE MENOS;-23,016315199999998;-43,474845700000003;10765;CONCORRENTES;0
PAGUE MENOS;-22,935023999999999;-43,518245999999998;10766;CONCORRENTES;0
PAGUE MENOS;-22,874015499999999;-43,3368842;10767;CONCORRENTES;0
PAGUE MENOS;-22,965693000000002;-43,177781899999999;10768;CONCORRENTES;0
PAGUE MENOS;-22,968333000000001;-43,183036999999992;10769;CONCORRENTES;0
PAGUE MENOS;-22,964062999999999;-43,174950000000003;10770;CONCORRENTES;0
PAGUE MENOS;-22,805669000000002;-43,200895000000003;10771;CONCORRENTES;0
PAGUE MENOS;-23,011895999999997;-43,513905999999999;10772;CONCORRENTES;0
PAGUE MENOS;-22,90316;-43,179817;10773;CONCORRENTES;0
PAGUE MENOS;-22,929076999999996;-43,240406;10774;CONCORRENTES;0
PAGUE MENOS;-22,906202;-43,284261000000001;10775;CONCORRENTES;0
PAGUE MENOS;-22,902117000000001;-43,278467999999997;10776;CONCORRENTES;0
PAGUE MENOS;-22,90513;-43,289217999999998;10777;CONCORRENTES;0
PAGUE MENOS;-22,932808999999999;-43,334229000000001;10778;CONCORRENTES;0
PAGUE MENOS;-22,840872000000001;-43,279305000000001;10779;CONCORRENTES;0
PAGUE MENOS;-22,805761;-43,21114;10780;CONCORRENTES;0
PAGUE MENOS;-22,952621799999999;-43,187732500000003;10781;CONCORRENTES;0
PAGUE MENOS;-22,820596500000001;-43,046354899999997;10782;CONCORRENTES;0
PAGUE MENOS;-22,499727;-44,109057999999997;10783;CONCORRENTES;0
PACHECO;-23,013494600000001;-43,478924200000002;10784;CONCORRENTES;0
VENANCIO;-22,9243303;-43,2318199;1;VENANCIO;1
VENANCIO;-22,9252379;-43,2337534;2;VENANCIO;1
VENANCIO;-22,904017;-43,1817515;3;VENANCIO;1
VENANCIO;-22,9250522;-43,2321566;4;VENANCIO;1
VENANCIO;-23,0130808;-43,3050595;5;VENANCIO;1
VENANCIO;-22,9235277;-43,2285539;6;VENANCIO;1
VENANCIO;-22,9238377;-43,232671;7;VENANCIO;1
VENANCIO;-22,9027878;-43,1775019;8;VENANCIO;1
VENANCIO;-22,9241223;-43,2339415;9;VENANCIO;1
VENANCIO;-22,9164865;-43,2379999;10;VENANCIO;1
VENANCIO;-22,9765571;-43,190444;11;VENANCIO;1
VENANCIO;-22,9814992;-43,2240848;12;VENANCIO;1
VENANCIO;-22,9228633;-43,2230134;13;VENANCIO;1
VENANCIO;-22,925932;-43,3740905;14;VENANCIO;1
VENANCIO;-22,9041449;-43,2857509;16;VENANCIO;1
VENANCIO;-22,9842209;-43,2031063;17;VENANCIO;1
VENANCIO;-23,0123983;-43,4610942;18;VENANCIO;1
VENANCIO;-22,9151905;-43,2432315;19;VENANCIO;1
VENANCIO;-23,0045937;-43,31841;20;VENANCIO;1
VENANCIO;-22,9842401;-43,2094386;21;VENANCIO;1
VENANCIO;-23,0126314;-43,3120918;22;VENANCIO;1
VENANCIO;-22,9074567;-43,1761969;23;VENANCIO;1
VENANCIO;-22,92341;-43,2294955;24;VENANCIO;1
VENANCIO;-23,0013038;-43,3494768;25;VENANCIO;1
VENANCIO;-22,9411787;-43,3425539;26;VENANCIO;1
VENANCIO;-22,9318181;-43,2392504;27;VENANCIO;1
VENANCIO;-22,9517557;-43,1861356;28;VENANCIO;1
VENANCIO;-22,9295548;-43,1773081;29;VENANCIO;1
VENANCIO;-22,9215031;-43,3728098;30;VENANCIO;1
VENANCIO;-22,9384688;-43,340442;31;VENANCIO;1
VENANCIO;-22,9119151;-43,202639;32;VENANCIO;1
VENANCIO;-22,9232358;-43,2577841;34;VENANCIO;1
VENANCIO;-22,9852623;-43,2254138;35;VENANCIO;0
VENANCIO;-22,8737384;-43,3374813;36;VENANCIO;1
VENANCIO;-22,9020453;-43,2807992;37;VENANCIO;1
VENANCIO;-22,9733002;-43,1882796;38;VENANCIO;0
VENANCIO;-22,894509;-43,1235131;39;VENANCIO;1
VENANCIO;-22,8749407;-43,336265;40;VENANCIO;0
VENANCIO;-22,8994009;-43,1110499;41;VENANCIO;0
VENANCIO;-22,8647476;-43,2548977;42;VENANCIO;0
VENANCIO;-22,9535727;-43,1902572;43;VENANCIO;0
VENANCIO;-22,9075807;-43,1103111;44;VENANCIO;0
VENANCIO;-22,8940144;-43,1213729;45;VENANCIO;0
VENANCIO;-22,8660561;-43,2552512;46;VENANCIO;0
VENANCIO;-22,9743413;-43,189506;47;VENANCIO;0
VENANCIO;-22,9696754;-43,1863239;48;VENANCIO;0
VENANCIO;-22,9724745;-43,3935906;49;VENANCIO;0
VENANCIO;-22,78663;-43,31343;50;VENANCIO;0
VENANCIO;-22,9033574;-43,1788367;51;VENANCIO;0
VENANCIO;-22,9251229;-43,1767806;52;VENANCIO;0
VENANCIO;-22,758745;-43,448805;54;VENANCIO;0
VENANCIO;-22,9024978;-43,1112204;56;VENANCIO;0
VENANCIO;-22,9834857;-43,2171536;57;VENANCIO;0
VENANCIO;-22,8048678;-43,202103;58;VENANCIO;0
VENANCIO;-22,9049015;-43,1779667;59;VENANCIO;0
VENANCIO;-22,7600531;-43,4533621;60;VENANCIO;0
VENANCIO;-22,9755543;-43,2284309;61;VENANCIO;0
VENANCIO;-22,9684965;-43,183938;62;VENANCIO;0
VENANCIO;-22,965564;-43,2190731;63;VENANCIO;0
VENANCIO;-22,9040214;-43,1094717;64;VENANCIO;0
VENANCIO;-22,9676365;-43,1858746;65;VENANCIO;0
VENANCIO;-22,87342;-43,46511;66;VENANCIO;0
VENANCIO;-22,9118962;-43,1747872;67;VENANCIO;0
VENANCIO;-22,9643942;-43,1796122;68;VENANCIO;0
VENANCIO;-22,9837654;-43,2073899;69;VENANCIO;0
VENANCIO;-22,93225;-43,1778485;70;VENANCIO;0
VENANCIO;-22,98471826;-43,36686194;71;VENANCIO;0
VENANCIO;-22,9208100;-43,2355950;72;VENANCIO;0
VENANCIO;-22,3997431;-43,1340956;73;VENANCIO;0
VENANCIO;-22,9030309;-43,5606704;74;VENANCIO;0
VENANCIO;-22,9726226;-43,3687114;75;VENANCIO;0
VENANCIO;-23,0009191;-43,4149257;76;VENANCIO;0
VENANCIO;-22,9039;-43,55956;77;VENANCIO;0
VENANCIO;-22,9361596;-43,1774953;78;VENANCIO;0
VENANCIO;-22,8108014;-43,1901868;79;VENANCIO;0
VENANCIO;-22,9448610;-43,1826988;80;VENANCIO;0
VENANCIO;-22,9646849;-43,2177658;81;VENANCIO;0
VENANCIO;-23,0011919;-43,3860914;82;VENANCIO;0
VENANCIO;-22,9344035;-43,3357124;84;VENANCIO;0
VENANCIO;-23,0178515;-43,4789790;85;VENANCIO;0
VENANCIO;-22,8051332;-43,2021380;86;VENANCIO;0
VENANCIO;-22,7905667;-43,3061077;87;VENANCIO;0
VENANCIO;-22,7614595;-43,4218595;88;VENANCIO;0
VENANCIO;-23,013412;-43,460461;89;VENANCIO;0
VENANCIO;-22,7594470;-43,4558047;90;VENANCIO;0
VENANCIO;-23,0003905;-43,3510019;91;VENANCIO;0
VENANCIO;-22,9361440;-43,0621790;92;VENANCIO;0
VENANCIO;-22,9310840;-43,1782383;93;VENANCIO;0
VENANCIO;-22,5088204;-43,1729890;94;VENANCIO;0
VENANCIO;-22,92346;-43,56611;105;VENANCIO;0
VENANCIO;-22,759751;-43,4498199;515;VENANCIO;0
VENANCIO;-22,9156089;-43,2462377;555;VENANCIO;1
VENANCIO;-22,9974706;-43,3580731;98;VENANCIO;0
VENANCIO;-22,8852066;-43,298814;96;VENANCIO;0
VENANCIO;-23,00936;-43,44953;102;VENANCIO;0
VENANCIO;-22,82348;-43,04739;99;VENANCIO;0
VENANCIO;-22,98544;-43,22786;104;VENANCIO;0
VENANCIO;-22,93328;-43,17663;108;VENANCIO;0
VENANCIO;-22,88761;-43,28219;95;VENANCIO;0
VENANCIO;-22,95585;-43,33722;106;VENANCIO;0
VENANCIO;-22,75910;-43,44990;103;VENANCIO;0
VENANCIO;-22,94716;-43,03181;109;VENANCIO;0
VENANCIO;-22,92443;-43,23351;100;VENANCIO;0
VENANCIO;-22,51238;-43,17748;110;VENANCIO;0
VENANCIO;-22,94355;-43,34028;111;VENANCIO;0
VENANCIO;-23,00069;-43,37506;112;VENANCIO;0
VENANCIO;-22,98445;-43,20300;113;VENANCIO;0
VENANCIO;-22,98456;-43,20185;114;VENANCIO;0
VENANCIO;-22,983855029982667;-43,21271380879198;115;VENANCIO;0
VENANCIO;-22,92038616817718;-43,21805538949289;116;VENANCIO;0
VENANCIO;-23,010543683928873;-43,45717692883535;117;VENANCIO;0
VENANCIO;-22,92960;-43,23701;119;VENANCIO;0
VENANCIO;-22,93351;-43,18529;121;VENANCIO;0
VENANCIO;-23,00079;-44,30213;125;VENANCIO;0
VENANCIO;-22,760445416921968;-43,447252334205096;124;VENANCIO;0
VENANCIO;-22,7873980137;-43,3118020588;123;VENANCIO;0
VENANCIO;-22,77408;-41,92295;118;VENANCIO;0
VENANCIO;-22,92385;-43,23637;126;VENANCIO;0
VENANCIO;-22,9041449;-43,2990335;120;VENANCIO;0
VENANCIO;-22,91641;-43,22969;127;VENANCIO;0
VENANCIO;-22,948943;-43,1893188;131;VENANCIO;0
VENANCIO;-22,9571002;-43,1770541;132;VENANCIO;0
VENANCIO;-22,928764058;-43,2369461;136;VENANCIO;0
VENANCIO;-22,518362638;-44,1041301153;135;VENANCIO;0
VENANCIO;-22.92203103596176;-43.26440832332218;134;VENANCIO;0
