REDE,NR_LATITUDE_LOJA,NR_LONGITUDE_LOJA,ID_LOJA_LEGADO,TIPO_LOJA,FL_ANALISE_MADURAS,Qtd_Lojas_Venancio,Qtd_Lojas_Concorrentes,Qtd_Total_Lojas_Proximas
DROGASMIL,-22.7063195,-43.5718637,10682,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8019189,-43.2016821,10683,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9906355,-43.4311043,10684,CONCORRENTES,0,0,0,0
DROGASMIL,-23.0203809,-43.4536006,10685,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9099254,-43.1723904,10686,CONCORRENTES,0,0,0,0
DROGASMIL,-22.984366,-43.223874,10687,CONCORRENTES,0,0,0,0
DROGASMIL,-23.0028835,-43.3638947,10688,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8593556,-43.5492582,10689,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9094738,-43.5807627,10690,CONCORRENTES,0,0,0,0
DROGASMIL,-23.0119956,-43.461621,10691,CONCORRENTES,0,0,0,0
DROGASMIL,-23.0010063,-43.3416865,10692,CONCORRENTES,0,0,0,0
DROGASMIL,-23.001215,-43.3382973,10693,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9999232,-43.3396081,10694,CONCORRENTES,0,0,0,0
DROGASMIL,-23.001429,-43.3860163,10695,CONCORRENTES,0,0,0,0
DROGASMIL,-23.0162069,-43.4723677,10696,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8862149,-43.2833283,10697,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8852824,-43.2823954,10698,CONCORRENTES,0,0,0,0
DROGASMIL,-23.0098008,-43.3504075,10699,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8468711,-43.3244015,10700,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9218706,-43.370755,10701,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9845677,-43.1906439,10702,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9662825,-43.1803786,10703,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9710871,-43.1871421,10704,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9733043,-43.1886586,10705,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9662825,-43.1803786,10706,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9765052,-43.1905694,10707,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8317546,-43.3442454,10708,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8777526,-43.271593,10709,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9112049,-43.175102,10710,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8502035,-43.3104912,10711,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8861,-43.5577658,10712,CONCORRENTES,0,0,0,0
DROGASMIL,-23.0249536,-43.5010636,10713,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9276039,-43.359336,10714,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9230455,-43.3750727,10715,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8644709,-43.5488999,10716,CONCORRENTES,0,0,0,0
DROGASMIL,-22.947461,-43.1834672,10717,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9242718,-43.2317923,10718,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9240171,-43.2090469,10719,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9193268,-43.2501861,10720,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9242946,-43.2270123,10721,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9320902,-43.2401161,10722,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9324933,-43.2403543,10723,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9048199,-43.559831,10724,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9508034,-43.1872411,10725,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9020148,-43.2828759,10726,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9252855,-43.1767693,10727,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9270219,-43.1766223,10728,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8414075,-43.2782036,10729,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8902404,-43.2706663,10730,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8786888,-43.4665869,10731,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9207535,-43.2186359,10732,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9157138,-43.2217369,10733,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9389976,-43.178339,10734,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9497553,-43.1849928,10735,CONCORRENTES,0,0,0,0
DROGASMIL,-23.0074508,-43.4527845,10736,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9051134,-43.1754541,10737,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9844311,-43.2035839,10738,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9837856,-43.2103472,10739,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9845809,-43.1972698,10740,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9533364,-43.1893245,10741,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9541667,-43.1927621,10742,CONCORRENTES,0,0,0,0
DROGASMIL,-22.8013582,-43.3716903,10743,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9168,-43.2499,10744,CONCORRENTES,0,0,0,0
DROGASMIL,-23.0179,-43.4649,10745,CONCORRENTES,0,0,0,0
DROGASMIL,-22.9019,-43.5568,10746,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.8137366,-42.3905105,10747,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.879622,-42.01829,10748,CONCORRENTES,0,0,0,0
PAGUE MENOS,-21.7581488,-41.336278,10749,CONCORRENTES,0,0,0,0
PAGUE MENOS,-21.757047,-41.305197,10750,CONCORRENTES,0,0,0,0
PAGUE MENOS,-21.75989,-41.326235,10751,CONCORRENTES,0,0,0,0
PAGUE MENOS,-21.764243,-41.313711,10752,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.7633769,-42.9018992,10753,CONCORRENTES,0,0,0,0
PAGUE MENOS,-21.2017405,-41.888575,10754,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.361843,-41.818649,10755,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.811442,-43.415873,10756,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.919278,-43.048744,10757,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.902219,-43.111657,10758,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.759455,-43.452312,10759,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.510777,-43.186622,10760,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.507647,-43.170744,10761,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.5073928,-41.927082,10762,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.504589,-41.925096,10763,CONCORRENTES,0,0,0,0
PAGUE MENOS,-23.0127763,-43.4587697,10764,CONCORRENTES,0,0,0,0
PAGUE MENOS,-23.0163152,-43.4748457,10765,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.935024,-43.518246,10766,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.8740155,-43.3368842,10767,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.965693,-43.1777819,10768,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.968333,-43.183037,10769,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.964063,-43.17495,10770,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.805669,-43.200895,10771,CONCORRENTES,0,0,0,0
PAGUE MENOS,-23.011896,-43.513906,10772,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.90316,-43.179817,10773,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.929077,-43.240406,10774,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.906202,-43.284261,10775,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.902117,-43.278468,10776,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.90513,-43.289218,10777,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.932809,-43.334229,10778,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.840872,-43.279305,10779,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.805761,-43.21114,10780,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.9526218,-43.1877325,10781,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.8205965,-43.0463549,10782,CONCORRENTES,0,0,0,0
PAGUE MENOS,-22.499727,-44.109058,10783,CONCORRENTES,0,0,0,0
PACHECO,-23.0134946,-43.4789242,10784,CONCORRENTES,0,0,0,0
VENANCIO,-22.9243303,-43.2318199,1,VENANCIO,1,9,13,22
VENANCIO,-22.9252379,-43.2337534,2,VENANCIO,1,11,13,24
VENANCIO,-22.904017,-43.1817515,3,VENANCIO,1,3,9,12
VENANCIO,-22.9250522,-43.2321566,4,VENANCIO,1,9,13,22
VENANCIO,-23.0130808,-43.3050595,5,VENANCIO,1,0,4,4
VENANCIO,-22.9235277,-43.2285539,6,VENANCIO,1,8,10,18
VENANCIO,-22.9238377,-43.232671,7,VENANCIO,1,9,12,21
VENANCIO,-22.9027878,-43.1775019,8,VENANCIO,1,4,13,17
VENANCIO,-22.9241223,-43.2339415,9,VENANCIO,1,9,12,21
VENANCIO,-22.9164865,-43.2379999,10,VENANCIO,1,2,1,3
VENANCIO,-22.9765571,-43.190444,11,VENANCIO,1,2,6,8
VENANCIO,-22.9814992,-43.2240848,12,VENANCIO,1,2,8,10
VENANCIO,-22.9228633,-43.2230134,13,VENANCIO,1,2,7,9
VENANCIO,-22.925932,-43.3740905,14,VENANCIO,1,1,8,9
VENANCIO,-22.9041449,-43.2857509,16,VENANCIO,1,1,8,9
VENANCIO,-22.9842209,-43.2031063,17,VENANCIO,1,3,7,10
VENANCIO,-23.0123983,-43.4610942,18,VENANCIO,1,2,6,8
VENANCIO,-22.9151905,-43.2432315,19,VENANCIO,1,2,3,5
VENANCIO,-23.0045937,-43.31841,20,VENANCIO,1,0,2,2
VENANCIO,-22.9842401,-43.2094386,21,VENANCIO,1,2,6,8
VENANCIO,-23.0126314,-43.3120918,22,VENANCIO,1,0,0,0
VENANCIO,-22.9074567,-43.1761969,23,VENANCIO,1,4,16,20
VENANCIO,-22.92341,-43.2294955,24,VENANCIO,1,7,10,17
VENANCIO,-23.0013038,-43.3494768,25,VENANCIO,1,1,3,4
VENANCIO,-22.9411787,-43.3425539,26,VENANCIO,1,2,5,7
VENANCIO,-22.9318181,-43.2392504,27,VENANCIO,1,2,5,7
VENANCIO,-22.9517557,-43.1861356,28,VENANCIO,1,2,13,15
VENANCIO,-22.9295548,-43.1773081,29,VENANCIO,1,4,6,10
VENANCIO,-22.9215031,-43.3728098,30,VENANCIO,1,1,7,8
VENANCIO,-22.9384688,-43.340442,31,VENANCIO,1,2,5,7
VENANCIO,-22.9119151,-43.202639,32,VENANCIO,1,0,0,0
VENANCIO,-22.9232358,-43.2577841,34,VENANCIO,1,0,1,1
VENANCIO,-22.9852623,-43.2254138,35,VENANCIO,0,2,7,9
VENANCIO,-22.8737384,-43.3374813,36,VENANCIO,1,1,8,9
VENANCIO,-22.9020453,-43.2807992,37,VENANCIO,1,1,10,11
VENANCIO,-22.9733002,-43.1882796,38,VENANCIO,0,3,10,13
VENANCIO,-22.894509,-43.1235131,39,VENANCIO,1,1,13,14
VENANCIO,-22.8749407,-43.336265,40,VENANCIO,0,1,7,8
VENANCIO,-22.8994009,-43.1110499,41,VENANCIO,0,2,12,14
VENANCIO,-22.8647476,-43.2548977,42,VENANCIO,0,1,3,4
VENANCIO,-22.9535727,-43.1902572,43,VENANCIO,0,2,10,12
VENANCIO,-22.9075807,-43.1103111,44,VENANCIO,0,2,12,14
VENANCIO,-22.8940144,-43.1213729,45,VENANCIO,0,1,13,14
VENANCIO,-22.8660561,-43.2552512,46,VENANCIO,0,1,3,4
VENANCIO,-22.9743413,-43.189506,47,VENANCIO,0,2,8,10
VENANCIO,-22.9696754,-43.1863239,48,VENANCIO,0,3,10,13
VENANCIO,-22.9724745,-43.3935906,49,VENANCIO,0,0,3,3
VENANCIO,-22.78663,-43.31343,50,VENANCIO,0,1,8,9
VENANCIO,-22.9033574,-43.1788367,51,VENANCIO,0,4,13,17
VENANCIO,-22.9251229,-43.1767806,52,VENANCIO,0,1,5,6
VENANCIO,-22.758745,-43.448805,54,VENANCIO,0,4,11,15
VENANCIO,-22.9024978,-43.1112204,56,VENANCIO,0,3,14,17
VENANCIO,-22.9834857,-43.2171536,57,VENANCIO,0,1,8,9
VENANCIO,-22.8048678,-43.202103,58,VENANCIO,0,1,4,5
VENANCIO,-22.9049015,-43.1779667,59,VENANCIO,0,4,13,17
VENANCIO,-22.7600531,-43.4533621,60,VENANCIO,0,4,13,17
VENANCIO,-22.9755543,-43.2284309,61,VENANCIO,0,0,2,2
VENANCIO,-22.9684965,-43.183938,62,VENANCIO,0,2,13,15
VENANCIO,-22.965564,-43.2190731,63,VENANCIO,0,1,2,3
VENANCIO,-22.9040214,-43.1094717,64,VENANCIO,0,3,16,19
VENANCIO,-22.9676365,-43.1858746,65,VENANCIO,0,2,13,15
VENANCIO,-22.87342,-43.46511,66,VENANCIO,0,0,6,6
VENANCIO,-22.9118962,-43.1747872,67,VENANCIO,0,1,7,8
VENANCIO,-22.9643942,-43.1796122,68,VENANCIO,0,0,13,13
VENANCIO,-22.9837654,-43.2073899,69,VENANCIO,0,5,7,12
VENANCIO,-22.93225,-43.1778485,70,VENANCIO,0,4,6,10
VENANCIO,-22.9847183,-43.3668619,71,VENANCIO,0,0,1,1
VENANCIO,-22.92081,-43.235595,72,VENANCIO,0,8,11,19
VENANCIO,-22.3997431,-43.1340956,73,VENANCIO,0,0,1,1
VENANCIO,-22.9030309,-43.5606704,74,VENANCIO,0,1,10,11
VENANCIO,-22.9726226,-43.3687114,75,VENANCIO,0,0,0,0
VENANCIO,-23.0009191,-43.4149257,76,VENANCIO,0,0,1,1
VENANCIO,-22.9039,-43.55956,77,VENANCIO,0,1,10,11
VENANCIO,-22.9361596,-43.1774953,78,VENANCIO,0,3,8,11
VENANCIO,-22.8108014,-43.1901868,79,VENANCIO,0,0,1,1
VENANCIO,-22.944861,-43.1826988,80,VENANCIO,0,0,6,6
VENANCIO,-22.9646849,-43.2177658,81,VENANCIO,0,1,2,3
VENANCIO,-23.0011919,-43.3860914,82,VENANCIO,0,0,3,3
VENANCIO,-22.9344035,-43.3357124,84,VENANCIO,0,0,3,3
VENANCIO,-23.0178515,-43.478979,85,VENANCIO,0,0,4,4
VENANCIO,-22.8051332,-43.202138,86,VENANCIO,0,1,4,5
VENANCIO,-22.7905667,-43.3061077,87,VENANCIO,0,0,5,5
VENANCIO,-22.7614595,-43.4218595,88,VENANCIO,0,0,0,0
VENANCIO,-23.013412,-43.460461,89,VENANCIO,0,2,6,8
VENANCIO,-22.759447,-43.4558047,90,VENANCIO,0,1,11,12
VENANCIO,-23.0003905,-43.3510019,91,VENANCIO,0,1,3,4
VENANCIO,-22.936144,-43.062179,92,VENANCIO,0,0,2,2
VENANCIO,-22.931084,-43.1782383,93,VENANCIO,0,4,6,10
VENANCIO,-22.5088204,-43.172989,94,VENANCIO,0,0,8,8
VENANCIO,-22.92346,-43.56611,105,VENANCIO,0,0,1,1
VENANCIO,-22.759751,-43.4498199,515,VENANCIO,0,4,12,16
VENANCIO,-22.9156089,-43.2462377,555,VENANCIO,1,1,8,9
VENANCIO,-22.9974706,-43.3580731,98,VENANCIO,0,0,4,4
VENANCIO,-22.8852066,-43.298814,96,VENANCIO,0,0,1,1
VENANCIO,-23.00936,-43.44953,102,VENANCIO,0,0,4,4
VENANCIO,-22.82348,-43.04739,99,VENANCIO,0,0,8,8
VENANCIO,-22.98544,-43.22786,104,VENANCIO,0,2,6,8
VENANCIO,-22.93328,-43.17663,108,VENANCIO,0,4,7,11
VENANCIO,-22.88761,-43.28219,95,VENANCIO,0,0,6,6
VENANCIO,-22.95585,-43.33722,106,VENANCIO,0,0,1,1
VENANCIO,-22.7591,-43.4499,103,VENANCIO,0,4,12,16
VENANCIO,-22.94716,-43.03181,109,VENANCIO,0,0,4,4
VENANCIO,-22.92443,-43.23351,100,VENANCIO,0,10,12,22
VENANCIO,-22.51238,-43.17748,110,VENANCIO,0,0,3,3
VENANCIO,-22.94355,-43.34028,111,VENANCIO,0,2,5,7
VENANCIO,-23.00069,-43.37506,112,VENANCIO,0,0,0,0
VENANCIO,-22.98445,-43.203,113,VENANCIO,0,3,7,10
VENANCIO,-22.98456,-43.20185,114,VENANCIO,0,3,6,9
VENANCIO,-22.983855,-43.2127138,115,VENANCIO,0,3,7,10
VENANCIO,-22.9203862,-43.2180554,116,VENANCIO,0,1,4,5
VENANCIO,-23.0105437,-43.4571769,117,VENANCIO,0,2,5,7
VENANCIO,-22.9296,-43.23701,119,VENANCIO,0,3,6,9
VENANCIO,-22.93351,-43.18529,121,VENANCIO,0,0,2,2
VENANCIO,-23.00079,-44.30213,125,VENANCIO,0,0,3,3
VENANCIO,-22.7604454,-43.4472523,124,VENANCIO,0,3,9,12
VENANCIO,-22.787398,-43.3118021,123,VENANCIO,0,1,9,10
VENANCIO,-22.77408,-41.92295,118,VENANCIO,0,0,0,0
VENANCIO,-22.92385,-43.23637,126,VENANCIO,0,8,12,20
VENANCIO,-22.9041449,-43.2990335,120,VENANCIO,0,0,0,0
VENANCIO,-22.91641,-43.22969,127,VENANCIO,0,0,0,0
VENANCIO,-22.948943,-43.1893188,131,VENANCIO,0,2,10,12
VENANCIO,-22.9571002,-43.1770541,132,VENANCIO,0,0,2,2
VENANCIO,-22.9287641,-43.2369461,136,VENANCIO,0,5,9,14
VENANCIO,-22.5183626,-44.1041301,135,VENANCIO,0,0,2,2
VENANCIO,-22.922031,-43.2644083,134,VENANCIO,0,0,0,0
