REDE;NR_LATITUDE_LOJA;NR_LONGITUDE_LOJA;ID_LOJA_LEGADO;TIPO_LOJA;FL_ANALISE_MADURAS;ENDERECO;CHAVE_UNICA
PACHECO;-22,841094099999999;-43,368878600000002;10335;CONCORRENTES;0;AVENIDA BRASIL, 22155;PACHECO_-22,841094099999999_-43,368878600000002_AVENIDA BRASIL, 22155
PACHECO;-22,842403099999999;-43,608496500000001;10336;CONCORRENTES;0;ESTRADA RIO-SÃO PAULO, 541;PACHECO_-22,842403099999999_-43,608496500000001_ESTRADA RIO-SÃO PAULO, 541
PACHECO;-22,842952;-43,262128999999987;10337;CONCORRENTES;0;RUA ANDRÉ AZEVEDO, 150;PACHECO_-22,842952_-43,262128999999987_RUA ANDRÉ AZEVEDO, 150
PACHECO;-22,846589699999999;-42,029919200000002;10338;CONCORRENTES;0;ESTRADA DE ANTENOR CARDOSO DA FONSECA, 1844;PACHECO_-22,846589699999999_-42,029919200000002_ESTRADA DE ANTENOR CARDOSO DA FONSECA, 1844
PACHECO;-22,8466962;-43,3394671;10339;CONCORRENTES;0;ESTRADA DO BARRO VERMELHO, 1324;PACHECO_-22,8466962_-43,3394671_ESTRADA DO BARRO VERMELHO, 1324
PACHECO;-22,846796300000001;-43,324316600000003;10340;CONCORRENTES;0;AVENIDA MONSENHOR FÉLIX, 506;PACHECO_-22,846796300000001_-43,324316600000003_AVENIDA MONSENHOR FÉLIX, 506
PACHECO;-22,850057199999998;-43,311506899999998;10341;CONCORRENTES;0;AVENIDA VICENTE DE CARVALHO, 909;PACHECO_-22,850057199999998_-43,311506899999998_AVENIDA VICENTE DE CARVALHO, 909
PACHECO;-22,853492599999999;-43,350203600000007;10342;CONCORRENTES;0;RUA DOS TOPÁZIOS, 98;PACHECO_-22,853492599999999_-43,350203600000007_RUA DOS TOPÁZIOS, 98
PACHECO;-22,8544053;-43,351453300000003;10343;CONCORRENTES;0;PRAÇA OITO DE MAIO, 64;PACHECO_-22,8544053_-43,351453300000003_PRAÇA OITO DE MAIO, 64
PACHECO;-22,8547476;-43,021610500000001;10344;CONCORRENTES;0;RODOVIA AMARAL PEIXOTO, 443;PACHECO_-22,8547476_-43,021610500000001_RODOVIA AMARAL PEIXOTO, 443
PACHECO;-22,854856300000005;-43,260745100000001;10345;CONCORRENTES;0;RUA URANOS, 1029;PACHECO_-22,854856300000005_-43,260745100000001_RUA URANOS, 1029
PACHECO;-22,858419699999999;-43,370432200000003;10346;CONCORRENTES;0;RUA AURÉLIO VALPORTO, 71;PACHECO_-22,858419699999999_-43,370432200000003_RUA AURÉLIO VALPORTO, 71
PACHECO;-22,861888100000002;-43,4896034;10347;CONCORRENTES;0;AV CONEGO DE VASCONCELOS, 136;PACHECO_-22,861888100000002_-43,4896034_AV CONEGO DE VASCONCELOS, 136
PACHECO;-22,863968400000001;-43,254562499999999;10348;CONCORRENTES;0;RUA CARDOSO DE MORAIS, 101;PACHECO_-22,863968400000001_-43,254562499999999_RUA CARDOSO DE MORAIS, 101
PACHECO;-22,864470900000001;-43,548899900000002;10349;CONCORRENTES;0;ESTRADA DO MENDANHA, S/N;PACHECO_-22,864470900000001_-43,548899900000002_ESTRADA DO MENDANHA, S/N
PACHECO;-22,865924700000004;-43,254436400000003;10350;CONCORRENTES;0;PRAÇA DAS NAÇÕES, 346;PACHECO_-22,865924700000004_-43,254436400000003_PRAÇA DAS NAÇÕES, 346
PACHECO;-22,8665725;-43,254974799999992;10351;CONCORRENTES;0;PRAÇA DAS NAÇÕES, 186;PACHECO_-22,8665725_-43,254974799999992_PRAÇA DAS NAÇÕES, 186
PACHECO;-22,867087699999999;-42,333548;10352;CONCORRENTES;0;AVENIDA GETULIO VARGAS, 1111;PACHECO_-22,867087699999999_-42,333548_AVENIDA GETULIO VARGAS, 1111
PACHECO;-22,870150899999999;-43,779326699999999;10353;CONCORRENTES;0;RUA DR CURVELO CAVALCANTE, 478;PACHECO_-22,870150899999999_-43,779326699999999_RUA DR CURVELO CAVALCANTE, 478
PACHECO;-22,870276700000002;-43,781473900000002;10354;CONCORRENTES;0;RUA DOUTOR CURVELO CAVALCANTI, S/N;PACHECO_-22,870276700000002_-43,781473900000002_RUA DOUTOR CURVELO CAVALCANTI, S/N
PACHECO;-22,870350800000001;-43,778699099999997;10355;CONCORRENTES;0;RUA DOUTOR CURVELO CAVALCANTE, 402;PACHECO_-22,870350800000001_-43,778699099999997_RUA DOUTOR CURVELO CAVALCANTE, 402
PACHECO;-22,870455;-43,341083099999999;10356;CONCORRENTES;0;ESTRADA DO PORTELA, 222;PACHECO_-22,870455_-43,341083099999999_ESTRADA DO PORTELA, 222
PACHECO;-22,871070700000001;-43,336086700000003;10357;CONCORRENTES;0;AVENIDA MINISTRO EDGARD ROMERO, 239;PACHECO_-22,871070700000001_-43,336086700000003_AVENIDA MINISTRO EDGARD ROMERO, 239
PACHECO;-22,8722548;-43,774774000000001;10358;CONCORRENTES;0;RUA DOUTOR CURVELO CAVALCANTI, 8;PACHECO_-22,8722548_-43,774774000000001_RUA DOUTOR CURVELO CAVALCANTI, 8
PACHECO;-22,8726707;-42,335794900000003;10359;CONCORRENTES;0;AVENIDA BRASIL, 60;PACHECO_-22,8726707_-42,335794900000003_AVENIDA BRASIL, 60
PACHECO;-22,873004699999999;-43,339046499999988;10360;CONCORRENTES;0;ESTRADA DO PORTELA, 99;PACHECO_-22,873004699999999_-43,339046499999988_ESTRADA DO PORTELA, 99
PACHECO;-22,873760399999998;-43,465082799999998;10361;CONCORRENTES;0;AVENIDA MINISTRO ARY FRANCO, 131;PACHECO_-22,873760399999998_-43,465082799999998_AVENIDA MINISTRO ARY FRANCO, 131
PACHECO;-22,874199000000001;-43,3373305;10362;CONCORRENTES;0;AVENIDA MINISTRO EDGARD ROMERO, 89;PACHECO_-22,874199000000001_-43,3373305_AVENIDA MINISTRO EDGARD ROMERO, 89
PACHECO;-22,874890499999999;-43,464743499999997;10363;CONCORRENTES;0;RUA CORONEL TAMARINDO, 1802;PACHECO_-22,874890499999999_-43,464743499999997_RUA CORONEL TAMARINDO, 1802
PACHECO;-22,875973699999999;-43,464809099999997;10364;CONCORRENTES;0;AVENIDA CÔNEGO DE VASCONCELOS, 45;PACHECO_-22,875973699999999_-43,464809099999997_AVENIDA CÔNEGO DE VASCONCELOS, 45
PACHECO;-22,876033499999998;-42,339736899999998;10365;CONCORRENTES;0;AVENIDA NILO PECANHA, 103;PACHECO_-22,876033499999998_-42,339736899999998_AVENIDA NILO PECANHA, 103
PACHECO;-22,876558500000002;-43,3399328;10366;CONCORRENTES;0;RUA DOMINGOS LÓPES, 749;PACHECO_-22,876558500000002_-43,3399328_RUA DOMINGOS LÓPES, 749
PACHECO;-22,876680700000001;-43,343292900000002;10367;CONCORRENTES;0;AV MIN EDGARD ROMERO, 9;PACHECO_-22,876680700000001_-43,343292900000002_AV MIN EDGARD ROMERO, 9
PACHECO;-22,876951999999999;-43,465097700000001;10368;CONCORRENTES;0;AVENIDA CÔNEGO DE VASCONCELOS, 144;PACHECO_-22,876951999999999_-43,465097700000001_AVENIDA CÔNEGO DE VASCONCELOS, 144
PACHECO;-22,877804600000001;-43,271486799999998;10369;CONCORRENTES;0;AVENIDA PASTOR MARTIN LUTHER KING JR, 126;PACHECO_-22,877804600000001_-43,271486799999998_AVENIDA PASTOR MARTIN LUTHER KING JR, 126
PACHECO;-22,878228199999999;-43,325462700000003;10370;CONCORRENTES;0;RUA DOM HELDER CÂMARA, 10244;PACHECO_-22,878228199999999_-43,325462700000003_RUA DOM HELDER CÂMARA, 10244
PACHECO;-22,878333999999999;-42,016973;10371;CONCORRENTES;0;AVENIDA ASSUNÇÃO, 860;PACHECO_-22,878333999999999_-42,016973_AVENIDA ASSUNÇÃO, 860
PACHECO;-22,878471000000001;-43,464877199999997;10372;CONCORRENTES;0;AVENIDA CÔNEGO DE VASCONCELOS, 325;PACHECO_-22,878471000000001_-43,464877199999997_AVENIDA CÔNEGO DE VASCONCELOS, 325
PACHECO;-22,878688799999999;-43,466586900000003;10373;CONCORRENTES;0;RUA FONSECA, 240;PACHECO_-22,878688799999999_-43,466586900000003_RUA FONSECA, 240
PACHECO;-22,8788223;-43,429042399999993;10374;CONCORRENTES;0;AVENIDA DE SANTA CRUZ, 525;PACHECO_-22,8788223_-43,429042399999993_AVENIDA DE SANTA CRUZ, 525
PACHECO;-22,8788412;-43,4287657;10375;CONCORRENTES;0;RUA MARECHAL SOARES ANDRÉIA, 290;PACHECO_-22,8788412_-43,4287657_RUA MARECHAL SOARES ANDRÉIA, 290
PACHECO;-22,879232999999999;-43,451543899999997;10376;CONCORRENTES;0;RUA FRANCISCO REAL, 652;PACHECO_-22,879232999999999_-43,451543899999997_RUA FRANCISCO REAL, 652
PACHECO;-22,8795492;-43,333168200000003;10377;CONCORRENTES;0;RUA ADOLFO BERGAMINI, 64;PACHECO_-22,8795492_-43,333168200000003_RUA ADOLFO BERGAMINI, 64
PACHECO;-22,879691099999999;-42,018745699999997;10378;CONCORRENTES;0;AVENIDA TEIXEIRA E SOUZA, 29;PACHECO_-22,879691099999999_-42,018745699999997_AVENIDA TEIXEIRA E SOUZA, 29
PACHECO;-22,879853600000001;-43,337622499999988;10379;CONCORRENTES;0;RUA MARIA LÓPES, 415;PACHECO_-22,879853600000001_-43,337622499999988_RUA MARIA LÓPES, 415
PACHECO;-22,8799399;-43,464250200000002;10380;CONCORRENTES;0;RUA FRANCISCO REAL, 1955;PACHECO_-22,8799399_-43,464250200000002_RUA FRANCISCO REAL, 1955
PACHECO;-22,880454700000001;-42,020386299999998;10381;CONCORRENTES;0;LARGO SANTO ANTONIO, 9;PACHECO_-22,880454700000001_-42,020386299999998_LARGO SANTO ANTONIO, 9
PACHECO;-22,881093199999999;-43,293871899999999;10382;CONCORRENTES;0;AVENIDA JOÃO RIBEIRO, 9B;PACHECO_-22,881093199999999_-43,293871899999999_AVENIDA JOÃO RIBEIRO, 9B
PACHECO;-22,8816533;-43,086379600000008;10383;CONCORRENTES;0;ALAMEDA SÃO BOAVENTURA, 944;PACHECO_-22,8816533_-43,086379600000008_ALAMEDA SÃO BOAVENTURA, 944
PACHECO;-22,8832874;-43,407937400000009;10384;CONCORRENTES;0;AVENIDA MARECHAL FONTENELLE, 3944;PACHECO_-22,8832874_-43,407937400000009_AVENIDA MARECHAL FONTENELLE, 3944
PACHECO;-22,884893000000002;-43,366250600000001;10385;CONCORRENTES;0;RUA LUIZ BELTRÃO, 117;PACHECO_-22,884893000000002_-43,366250600000001_RUA LUIZ BELTRÃO, 117
PACHECO;-22,885276699999999;-43,298605599999988;10386;CONCORRENTES;0;AVENIDA DOM HÉLDER CÂMARA, 7351;PACHECO_-22,885276699999999_-43,298605599999988_AVENIDA DOM HÉLDER CÂMARA, 7351
PACHECO;-22,885382;-42,029782999999988;10387;CONCORRENTES;0;RUA SIQUEIRA CAMPOS, 44;PACHECO_-22,885382_-42,029782999999988_RUA SIQUEIRA CAMPOS, 44
PACHECO;-22,8862019;-43,282823200000003;10388;CONCORRENTES;0;AVENIDA DOM HÉLDER CÂMARA, 5332;PACHECO_-22,8862019_-43,282823200000003_AVENIDA DOM HÉLDER CÂMARA, 5332
PACHECO;-22,887300499999998;-43,285632199999988;10389;CONCORRENTES;0;AVENIDA DOM HÉLDER CÂMARA, 5614;PACHECO_-22,887300499999998_-43,285632199999988_AVENIDA DOM HÉLDER CÂMARA, 5614
PACHECO;-22,8881418;-43,2755334;10390;CONCORRENTES;0;RUA CACHAMBI, 375;PACHECO_-22,8881418_-43,2755334_RUA CACHAMBI, 375
PACHECO;-22,891144799999996;-43,122528199999998;10391;CONCORRENTES;0;RUA SÃO JOÃO, 47;PACHECO_-22,891144799999996_-43,122528199999998_RUA SÃO JOÃO, 47
PACHECO;-22,891692299999999;-43,123370999999999;10392;CONCORRENTES;0;AVENIDA VISCONDE DO RIO BRANCO, 339;PACHECO_-22,891692299999999_-43,123370999999999_AVENIDA VISCONDE DO RIO BRANCO, 339
PACHECO;-22,892569099999999;-42,4678404;10393;CONCORRENTES;0;RUA PROFESSOR FRANCISCO FONSECA, 120;PACHECO_-22,892569099999999_-42,4678404_RUA PROFESSOR FRANCISCO FONSECA, 120
PACHECO;-22,893099800000002;-43,123519199999997;10394;CONCORRENTES;0;AVENIDA VISCONDE DO RIO BRANCO, 403;PACHECO_-22,893099800000002_-43,123519199999997_AVENIDA VISCONDE DO RIO BRANCO, 403
PACHECO;-22,8931167;-43,122473399999997;10395;CONCORRENTES;0;RUA VISCONDE DO URUGUAI, 502;PACHECO_-22,8931167_-43,122473399999997_RUA VISCONDE DO URUGUAI, 502
PACHECO;-22,893832;-43,218406999999999;10396;CONCORRENTES;0;RUA MONSENHOR MANUEL GOMES, 98;PACHECO_-22,893832_-43,218406999999999_RUA MONSENHOR MANUEL GOMES, 98
PACHECO;-22,893957199999999;-43,122433299999997;10397;CONCORRENTES;0;RUA DA CONCEIÇÃO, 35;PACHECO_-22,893957199999999_-43,122433299999997_RUA DA CONCEIÇÃO, 35
PACHECO;-22,894443200000001;-43,119608499999998;10398;CONCORRENTES;0;RUA DA CONCEIÇÃO, 164;PACHECO_-22,894443200000001_-43,119608499999998_RUA DA CONCEIÇÃO, 164
PACHECO;-22,894565499999999;-43,119119100000013;10399;CONCORRENTES;0;RUA DA CONCEIÇÃO, 188;PACHECO_-22,894565499999999_-43,119119100000013_RUA DA CONCEIÇÃO, 188
PACHECO;-22,895554400000002;-42,470564600000003;10400;CONCORRENTES;0;RUA BEATRIZ AMARAL PEREIRA, 76;PACHECO_-22,895554400000002_-42,470564600000003_RUA BEATRIZ AMARAL PEREIRA, 76
PACHECO;-22,896614600000003;-43,351905799999997;10401;CONCORRENTES;0;RUA CÂNDIDO BENÍCIO, 1748;PACHECO_-22,896614600000003_-43,351905799999997_RUA CÂNDIDO BENÍCIO, 1748
PACHECO;-22,8967925;-43,123880000000007;10402;CONCORRENTES;0;RUA QUINZE DE NOVEMBRO, 8;PACHECO_-22,8967925_-43,123880000000007_RUA QUINZE DE NOVEMBRO, 8
PACHECO;-22,896956500000002;-43,351170499999988;10403;CONCORRENTES;0;RUA CÂNDIDO BENÍCIO, 1737;PACHECO_-22,896956500000002_-43,351170499999988_RUA CÂNDIDO BENÍCIO, 1737
PACHECO;-22,897810000000003;-43,351453300000003;10404;CONCORRENTES;0;PRAÇA SECA, 13;PACHECO_-22,897810000000003_-43,351453300000003_PRAÇA SECA, 13
PACHECO;-22,898193800000001;-43,104078199999996;10405;CONCORRENTES;0;RUA DOUTOR PAULO CÉSAR, 319;PACHECO_-22,898193800000001_-43,104078199999996_RUA DOUTOR PAULO CÉSAR, 319
PACHECO;-22,898829800000001;-43,105631799999998;10406;CONCORRENTES;0;RUA DOUTOR PAULO CÉSAR, 262;PACHECO_-22,898829800000001_-43,105631799999998_RUA DOUTOR PAULO CÉSAR, 262
PACHECO;-22,8989847;-43,558940200000002;10407;CONCORRENTES;0;RUA BARCELOS DOMINGOS, 29;PACHECO_-22,8989847_-43,558940200000002_RUA BARCELOS DOMINGOS, 29
PACHECO;-22,9000217;-43,223948999999998;10408;CONCORRENTES;0;RUA SÃO LUIZ GONZAGA, 126;PACHECO_-22,9000217_-43,223948999999998_RUA SÃO LUIZ GONZAGA, 126
PACHECO;-22,9000713;-43,281203599999998;10409;CONCORRENTES;0;RUA SILVA RABELO, 14;PACHECO_-22,9000713_-43,281203599999998_RUA SILVA RABELO, 14
PACHECO;-22,901277;-43,180595699999998;10410;CONCORRENTES;0;AVENIDA PRESIDENTE VARGAS, 502;PACHECO_-22,901277_-43,180595699999998_AVENIDA PRESIDENTE VARGAS, 502
PACHECO;-22,901596999999999;-43,223613499999999;10411;CONCORRENTES;0;R SAO LUIZ GONZAGA, 196;PACHECO_-22,901596999999999_-43,223613499999999_R SAO LUIZ GONZAGA, 196
PACHECO;-22,901738949999999;-43,12220155;10412;CONCORRENTES;0;RUA DOUTOR PAULO ALVES, 135;PACHECO_-22,901738949999999_-43,12220155_RUA DOUTOR PAULO ALVES, 135
PACHECO;-22,901759800000001;-43,5600375;10413;CONCORRENTES;0;RUA CAMPO GRANDE, 1084;PACHECO_-22,901759800000001_-43,5600375_RUA CAMPO GRANDE, 1084
PACHECO;-22,902245400000002;-43,276343500000003;10414;CONCORRENTES;0;RUA CAROLINA MÉIER, 12;PACHECO_-22,902245400000002_-43,276343500000003_RUA CAROLINA MÉIER, 12
PACHECO;-22,902377699999999;-43,278269299999998;10415;CONCORRENTES;0;RUA DIAS DA CRUZ, 13/15;PACHECO_-22,902377699999999_-43,278269299999998_RUA DIAS DA CRUZ, 13/15
PACHECO;-22,902421700000001;-43,281781000000002;10416;CONCORRENTES;0;RUA DIAS DA CRUZ, 154;PACHECO_-22,902421700000001_-43,281781000000002_RUA DIAS DA CRUZ, 154
PACHECO;-22,902659;-43,281140299999997;10417;CONCORRENTES;0;RUA DIAS DA CRUZ, 147;PACHECO_-22,902659_-43,281140299999997_RUA DIAS DA CRUZ, 147
PACHECO;-22,9027092;-43,114895099999991;10418;CONCORRENTES;0;RUA MIGUEL DE FRIAS, 78;PACHECO_-22,9027092_-43,114895099999991_RUA MIGUEL DE FRIAS, 78
PACHECO;-22,902830399999999;-43,110766699999999;10419;CONCORRENTES;0;RUA GAVIÃO PEIXOTO, 115;PACHECO_-22,902830399999999_-43,110766699999999_RUA GAVIÃO PEIXOTO, 115
PACHECO;-22,902832900000003;-43,5592866;10420;CONCORRENTES;0;RUA CORONEL AGOSTINHO, 16;PACHECO_-22,902832900000003_-43,5592866_RUA CORONEL AGOSTINHO, 16
PACHECO;-22,9029053;-43,114885800000003;10421;CONCORRENTES;0;RUA MIGUEL DE FRIAS, 180;PACHECO_-22,9029053_-43,114885800000003_RUA MIGUEL DE FRIAS, 180
PACHECO;-22,903125200000002;-43,178095000000006;10422;CONCORRENTES;0;AVENIDA RIO BRANCO, 109;PACHECO_-22,903125200000002_-43,178095000000006_AVENIDA RIO BRANCO, 109
PACHECO;-22,9031986;-43,558469300000013;10423;CONCORRENTES;0;RUA VIÚVA DANTAS, 60;PACHECO_-22,9031986_-43,558469300000013_RUA VIÚVA DANTAS, 60
PACHECO;-22,903408299999999;-43,112236000000003;10424;CONCORRENTES;0;RUA DOUTOR TAVARES DE MACEDO, 95;PACHECO_-22,903408299999999_-43,112236000000003_RUA DOUTOR TAVARES DE MACEDO, 95
PACHECO;-22,903772400000001;-43,181656500000003;10425;CONCORRENTES;0;RUA DOS ANDRADAS, 43;PACHECO_-22,903772400000001_-43,181656500000003_RUA DOS ANDRADAS, 43
PACHECO;-22,903853000000002;-43,559179999999998;10426;CONCORRENTES;0;RUA CORONEL AGOSTINHO, 75;PACHECO_-22,903853000000002_-43,559179999999998_RUA CORONEL AGOSTINHO, 75
PACHECO;-22,904128099999998;-43,286878100000003;10427;CONCORRENTES;0;RUA DIAS DA CRUZ, 380;PACHECO_-22,904128099999998_-43,286878100000003_RUA DIAS DA CRUZ, 380
PACHECO;-22,904128799999999;-43,109335500000007;10428;CONCORRENTES;0;RUA GAVIÃO PEIXOTO, 191;PACHECO_-22,904128799999999_-43,109335500000007_RUA GAVIÃO PEIXOTO, 191
PACHECO;-22,904151299999999;-43,123187199999997;10429;CONCORRENTES;0;RUA PEREIRA NUNES, 34;PACHECO_-22,904151299999999_-43,123187199999997_RUA PEREIRA NUNES, 34
PACHECO;-22,904477499999999;-43,105821200000001;10430;CONCORRENTES;0;RUA DOMINGUES DE SÁ, 252;PACHECO_-22,904477499999999_-43,105821200000001_RUA DOMINGUES DE SÁ, 252
PACHECO;-22,904578099999998;-43,176793300000007;10431;CONCORRENTES;0;RUA SETE DE SETEMBRO, 61;PACHECO_-22,904578099999998_-43,176793300000007_RUA SETE DE SETEMBRO, 61
PACHECO;-22,905083000000001;-43,559501999999988;10432;CONCORRENTES;0;RUA CORONEL AGOSTINHO, 131;PACHECO_-22,905083000000001_-43,559501999999988_RUA CORONEL AGOSTINHO, 131
PACHECO;-22,905085499999998;-43,175366400000001;10433;CONCORRENTES;0;RUA SÃO JOSÉ, 36;PACHECO_-22,905085499999998_-43,175366400000001_RUA SÃO JOSÉ, 36
PACHECO;-22,905100300000001;-43,109193400000002;10434;CONCORRENTES;0;RUA GAVIÃO PEIXOTO, 212;PACHECO_-22,905100300000001_-43,109193400000002_RUA GAVIÃO PEIXOTO, 212
PACHECO;-22,9053678;-43,179493099999988;10435;CONCORRENTES;0;RUA URUGUAIANA, 27;PACHECO_-22,9053678_-43,179493099999988_RUA URUGUAIANA, 27
PACHECO;-22,905528;-43,292880699999991;10436;CONCORRENTES;0;RUA DIAS DA CRUZ, 637;PACHECO_-22,905528_-43,292880699999991_RUA DIAS DA CRUZ, 637
PACHECO;-22,906184799999995;-43,110897799999996;10437;CONCORRENTES;0;RUA CORONEL MOREIRA CESAR, 211;PACHECO_-22,906184799999995_-43,110897799999996_RUA CORONEL MOREIRA CESAR, 211
PACHECO;-22,907068300000002;-43,177571499999999;10438;CONCORRENTES;0;AVENIDA RIO BRANCO, 156;PACHECO_-22,907068300000002_-43,177571499999999_AVENIDA RIO BRANCO, 156
PACHECO;-22,9071724;-43,176863900000001;10439;CONCORRENTES;0;R DIAS DA CRUZ, 303;PACHECO_-22,9071724_-43,176863900000001_R DIAS DA CRUZ, 303
PACHECO;-22,907437599999998;-43,05974419999999;10440;CONCORRENTES;0;ESTRADA CAETANO MONTEIRO, 1000;PACHECO_-22,907437599999998_-43,05974419999999_ESTRADA CAETANO MONTEIRO, 1000
PACHECO;-22,9074706;-43,1060722;10441;CONCORRENTES;0;RUA MARIZ E BARROS, 82;PACHECO_-22,9074706_-43,1060722_RUA MARIZ E BARROS, 82
PACHECO;-22,908000099999999;-43,066702999999997;10442;CONCORRENTES;0;AVENIDA RUI BARBOSA, 1231;PACHECO_-22,908000099999999_-43,066702999999997_AVENIDA RUI BARBOSA, 1231
PACHECO;-22,909473800000001;-43,580762700000001;10443;CONCORRENTES;0;AVENIDA CESÁRIO DE MELO, 5484;PACHECO_-22,909473800000001_-43,580762700000001_AVENIDA CESÁRIO DE MELO, 5484
PACHECO;-22,910350600000001;-43,1774038;10444;CONCORRENTES;0;RUA SENADOR DANTAS, 118;PACHECO_-22,910350600000001_-43,1774038_RUA SENADOR DANTAS, 118
PACHECO;-22,910827000000001;-43,174074999999988;10445;CONCORRENTES;0;RUA SANTA LUZIA, 685;PACHECO_-22,910827000000001_-43,174074999999988_RUA SANTA LUZIA, 685
PACHECO;-22,911143800000001;-43,164875500000001;10446;CONCORRENTES;0;PRAÇA SENADOR SALGADO FILHO, ;PACHECO_-22,911143800000001_-43,164875500000001_PRAÇA SENADOR SALGADO FILHO, 
PACHECO;-22,912040000000001;-43,075240000000001;10447;CONCORRENTES;0;AVENIDA RUI BARBOSA, 142;PACHECO_-22,912040000000001_-43,075240000000001_AVENIDA RUI BARBOSA, 142
PACHECO;-22,912053700000001;-43,1766103;10448;CONCORRENTES;0;RUA SENADOR DANTAS, 5;PACHECO_-22,912053700000001_-43,1766103_RUA SENADOR DANTAS, 5
PACHECO;-22,914273099999999;-43,373845499999987;10449;CONCORRENTES;0;ESTRADA DO CAFUNDÁ, 1199;PACHECO_-22,914273099999999_-43,373845499999987_ESTRADA DO CAFUNDÁ, 1199
PACHECO;-22,914625900000001;-43,2129628;10450;CONCORRENTES;0;RUA DO MATOSO, 100;PACHECO_-22,914625900000001_-43,2129628_RUA DO MATOSO, 100
PACHECO;-22,914690400000001;-43,090681699999998;10451;CONCORRENTES;0;AVENIDA PRESIDENTE ROOSEVELT, 182;PACHECO_-22,914690400000001_-43,090681699999998_AVENIDA PRESIDENTE ROOSEVELT, 182
PACHECO;-22,9151241;-43,1877122;10452;CONCORRENTES;0;RUA RIACHUELO, 217;PACHECO_-22,9151241_-43,1877122_RUA RIACHUELO, 217
PACHECO;-22,9153223;-43,221274399999999;10453;CONCORRENTES;0;RUA MARIZ E BARROS, 724;PACHECO_-22,9153223_-43,221274399999999_RUA MARIZ E BARROS, 724
PACHECO;-22,915496000000001;-43,243606999999997;10454;CONCORRENTES;0;BOULEVARD VINTE E OITO DE SETEMBRO, 251;PACHECO_-22,915496000000001_-43,243606999999997_BOULEVARD VINTE E OITO DE SETEMBRO, 251
PACHECO;-22,915536299999999;-43,246011000000003;10455;CONCORRENTES;0;BOULEVARD VINTE E OITO DE SETEMBRO, 296;PACHECO_-22,915536299999999_-43,246011000000003_BOULEVARD VINTE E OITO DE SETEMBRO, 296
PACHECO;-22,916256700000002;-43,683564799999999;10456;CONCORRENTES;0;RUA FELIPE CARDOSO, 47;PACHECO_-22,916256700000002_-43,683564799999999_RUA FELIPE CARDOSO, 47
PACHECO;-22,916295099999999;-42,816313399999991;10457;CONCORRENTES;0;AVENIDA ROBERTO SILVEIRA, 74;PACHECO_-22,916295099999999_-42,816313399999991_AVENIDA ROBERTO SILVEIRA, 74
PACHECO;-22,916546799999999;-43,679389400000005;10458;CONCORRENTES;0;RUA FELIPE CARDOSO, 267;PACHECO_-22,916546799999999_-43,679389400000005_RUA FELIPE CARDOSO, 267
PACHECO;-22,916808700000001;-43,249751600000003;10459;CONCORRENTES;0;BOULEVARD VINTE E OITO DE SETEMBRO, 435;PACHECO_-22,916808700000001_-43,249751600000003_BOULEVARD VINTE E OITO DE SETEMBRO, 435
PACHECO;-22,917113700000002;-43,632770099999988;10460;CONCORRENTES;0;AVENIDA CESÁRIO DE MELO, 10767;PACHECO_-22,917113700000002_-43,632770099999988_AVENIDA CESÁRIO DE MELO, 10767
PACHECO;-22,917285499999998;-42,8177387;10461;CONCORRENTES;0;RUA RIBEIRO DE ALMEIDA, 56;PACHECO_-22,917285499999998_-42,8177387_RUA RIBEIRO DE ALMEIDA, 56
PACHECO;-22,920449399999999;-43,177071599999998;10462;CONCORRENTES;0;RUA DA GLÓRIA, 374;PACHECO_-22,920449399999999_-43,177071599999998_RUA DA GLÓRIA, 374
PACHECO;-22,920697799999999;-43,244779899999997;10463;CONCORRENTES;0;RUA MAXWELL, 477;PACHECO_-22,920697799999999_-43,244779899999997_RUA MAXWELL, 477
PACHECO;-22,920894100000002;-43,360437999999988;10464;CONCORRENTES;0;AVENIDA GEREMÁRIO DANTAS, 210;PACHECO_-22,920894100000002_-43,360437999999988_AVENIDA GEREMÁRIO DANTAS, 210
PACHECO;-22,921131899999995;-43,374472799999999;10465;CONCORRENTES;0;ESTRADA DO TINDIBA, 2475;PACHECO_-22,921131899999995_-43,374472799999999_ESTRADA DO TINDIBA, 2475
PACHECO;-22,922097099999998;-43,221028699999998;10466;CONCORRENTES;0;RUA HADDOCK LOBO, 463;PACHECO_-22,922097099999998_-43,221028699999998_RUA HADDOCK LOBO, 463
PACHECO;-22,9221906;-43,371018799999987;10467;CONCORRENTES;0;AVENIDA NELSON CARDOSO, 1149;PACHECO_-22,9221906_-43,371018799999987_AVENIDA NELSON CARDOSO, 1149
PACHECO;-22,922659400000001;-43,373697800000002;10468;CONCORRENTES;0;PRAÇA DA TAQUARA, 19;PACHECO_-22,922659400000001_-43,373697800000002_PRAÇA DA TAQUARA, 19
PACHECO;-22,922753100000001;-43,232641399999999;10469;CONCORRENTES;0;RUA MAJOR AVILA, 126;PACHECO_-22,922753100000001_-43,232641399999999_RUA MAJOR AVILA, 126
PACHECO;-22,922889000000001;-43,22261799999999;10470;CONCORRENTES;0;RUA CONDE DE BONFIM, 36;PACHECO_-22,922889000000001_-43,22261799999999_RUA CONDE DE BONFIM, 36
